ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,FCLTY_ROAD_NM_ADDR,TEL_NO,FCLTY_LA,FCLTY_LO,ADIT_DC
KCOWRPO22N000006273,자연,자연_공원,개나리어린이공원,서울특별시,서대문구,"서울특별시 서대문구 증가로 191(남가좌동, DMC래미안클라시스)",,37.5777829,126.9177748,
KCOWRPO22N000006274,자연,자연_공원,공원:석문국가산업단지:3(달맞이공원),충청남도,당진시,충청남도 당진시 석문면 산단9로 80,,37.0209346,126.5807905,
KCOWRPO22N000006275,자연,자연_공원,공원:석문국가산업단지:4(해맞이공원),충청남도,당진시,충청남도 당진시 석문면 석문방조제로 1755,,37.0234533,126.5795684,
KCOWRPO22N000006276,자연,자연_공원,공원:송산2 일반산업단지:1(미래공원),충청남도,당진시,충청남도 당진시 송산면 유곡1길 29-7,,36.965951,126.6879165,
KCOWRPO22N000006277,자연,자연_공원,공원:송산2 일반산업단지:3(나리공원),충청남도,당진시,충청남도 당진시 송산면 서정11길 7,,36.9637969,126.6938612,
KCOWRPO22N000006278,자연,자연_공원,공원:송산2 일반산업단지:4(꾀꼬리공원),충청남도,당진시,충청남도 당진시 송산면 유곡3길 10-6,,36.9657385,126.6909246,
KCOWRPO22N000006279,자연,자연_공원,공원:송산2 일반산업단지:4(두레공원),충청남도,당진시,충청남도 당진시 송산면 서정3길 10-6,,36.9617478,126.6918969,
KCOWRPO22N000006280,자연,자연_공원,공원:송산2 일반산업단지:5(나라공원),충청남도,당진시,충청남도 당진시 송산면 서정7길 11-5,,36.9617526,126.6938131,
KCOWRPO22N000006281,자연,자연_공원,공원:송산2 일반산업단지:5(명랑공원),충청남도,당진시,충청남도 당진시 송산면 유곡로 44,,36.9649116,126.6909279,
KCOWRPO22N000006282,자연,자연_공원,공원:송산2 일반산업단지:6(희망공원),충청남도,당진시,충청남도 당진시 송산면 서정로 43,,36.9620435,126.6909671,
KCOWRPO22N000006283,자연,자연_공원,공원:송산2 일반산업단지:7(누리공원),충청남도,당진시,충청남도 당진시 송산면 서정2길 37(당진 해링턴플레이스 에듀타운),,36.9592673,126.6909362,
KCOWRPO22N000006284,자연,자연_공원,양명,서울특별시,양천구,서울특별시 양천구 중앙로36길 6(신정동),,37.519271,126.854392,
KCOWRPO22N000006285,자연,자연_공원,삼송근린6(조관),경기도,고양시 덕양구,경기도 고양시 덕양구 신원2로 24(신원동),,37.6663829,126.8863592,
KCOWRPO22N000006286,자연,자연_공원,삼송어린이1(한우물),경기도,고양시 덕양구,경기도 고양시 덕양구 신원로1길 61(신원동),,37.6615301,126.8882056,
KCOWRPO22N000006287,자연,자연_공원,삼송근린11(오금상촌),경기도,고양시 덕양구,경기도 고양시 덕양구 오금로 240(오금동),,37.6630724,126.9188102,
KCOWRPO22N000006288,자연,자연_공원,삼송근린10(소청),경기도,고양시 덕양구,경기도 고양시 덕양구 일영로 201-89(오금동),,37.6601455,126.9129564,
KCOWRPO22N000006289,자연,자연_공원,화전1,경기도,고양시 덕양구,경기도 고양시 덕양구 중앙로62번길 35-26(덕은동),,37.5976936,126.8785618,
KCOWRPO22N000006290,자연,자연_공원,원흥근린1(도래울석탄),경기도,고양시 덕양구,경기도 고양시 덕양구 도래울1로 29(도내동),,37.6297314,126.8662456,
KCOWRPO22N000006291,자연,자연_공원,원흥근린3(도래울의장대),경기도,고양시 덕양구,경기도 고양시 덕양구 의장로 45-1(도내동),,37.6278474,126.8735354,
KCOWRPO22N000006292,자연,자연_공원,향동어린이1,경기도,고양시 덕양구,경기도 고양시 덕양구 꽃내음2길 50-21(향동동),,37.6019133,126.8912592,
KCOWRPO22N000006293,자연,자연_공원,향동근린1,경기도,고양시 덕양구,경기도 고양시 덕양구 향기로 56(향동동),,37.5948055,126.8921983,
KCOWRPO22N000006294,자연,자연_공원,회화나무,경기도,고양시 덕양구,"경기도 고양시 덕양구 충장로 118-30(행신동, 샘터마을2단지아파트)",,37.620276,126.8359194,
KCOWRPO22N000006295,자연,자연_공원,은행나무,경기도,고양시 덕양구,"경기도 고양시 덕양구 화신로 233(화정동, 옥빛마을15단지아파트)",,37.6286549,126.8357424,
KCOWRPO22N000006296,자연,자연_공원,백양,경기도,고양시 덕양구,경기도 고양시 덕양구 성신로 55(화정동),,37.627804,126.8348018,
KCOWRPO22N000006297,자연,자연_공원,소나무(능곡),경기도,고양시 덕양구,"경기도 고양시 덕양구 백양로 8(화정동, 옥빛마을17단지아파트)",,37.6265249,126.8331235,
KCOWRPO22N000006298,자연,자연_공원,햇살공원,경기도,고양시 덕양구,경기도 고양시 덕양구 행신로 278(행신동),,37.6197721,126.8450412,
KCOWRPO22N000006299,자연,자연_공원,서두마루공원,경기도,고양시 덕양구,경기도 고양시 덕양구 서정로 38(행신동),,37.6183352,126.8536525,
KCOWRPO22N000006300,자연,자연_공원,작은봉화공원,경기도,고양시 덕양구,경기도 고양시 덕양구 소원로 260(행신동),,37.6141226,126.8511236,
KCOWRPO22N000006301,자연,자연_공원,행신나루,경기도,고양시 덕양구,경기도 고양시 덕양구 권율대로 215-2(행신동),,37.6159395,126.8484009,
KCOWRPO22N000006302,자연,자연_공원,서두물,경기도,고양시 덕양구,경기도 고양시 덕양구 중앙로 400-2(행신동),,37.6174458,126.850653,
KCOWRPO22N000006303,자연,자연_공원,서두나루,경기도,고양시 덕양구,경기도 고양시 덕양구 권율대로 202-2(행신동),,37.6147489,126.8483479,
KCOWRPO22N000006304,자연,자연_공원,서정,경기도,고양시 덕양구,경기도 고양시 덕양구 중앙로 418-2(행신동),,37.6173583,126.8489586,
KCOWRPO22N000006305,자연,자연_공원,삼송근린3(세솔),경기도,고양시 덕양구,경기도 고양시 덕양구 세솔로1길 13-16(삼송동),,37.6519014,126.8892505,
KCOWRPO22N000006306,자연,자연_공원,삼송어린이2(달걀부리),경기도,고양시 덕양구,경기도 고양시 덕양구 삼원로3길 70(삼송동),,37.6419597,126.8762715,
KCOWRPO22N000006307,자연,자연_공원,삼송근린2(덕수),경기도,고양시 덕양구,경기도 고양시 덕양구 덕수천1로 14(삼송동),,37.6467683,126.8801913,
KCOWRPO22N000006308,자연,자연_공원,행신 3(무원),경기도,고양시 덕양구,경기도 고양시 덕양구 무원로 56(행신동),,37.6179434,126.8327666,
KCOWRPO22N000006309,자연,자연_공원,행신 4(용마루),경기도,고양시 덕양구,경기도 고양시 덕양구 용현로 37(행신동),,37.6160194,126.835666,
KCOWRPO22N000006310,자연,자연_공원,행신 6(용현),경기도,고양시 덕양구,경기도 고양시 덕양구 용현로 16(행신동),,37.6142344,126.837541,
KCOWRPO22N000006311,자연,자연_공원,행신 5(행신),경기도,고양시 덕양구,경기도 고양시 덕양구 행신로 196(행신동),,37.6182267,126.8368437,
KCOWRPO22N000006312,자연,자연_공원,행신 7(소만),경기도,고양시 덕양구,경기도 고양시 덕양구 화신로 42(행신동),,37.6165269,126.8404084,
KCOWRPO22N000006313,자연,자연_공원,행신 8(화신),경기도,고양시 덕양구,경기도 고양시 덕양구 화신로 16(행신동),,37.6140534,126.8402054,
KCOWRPO22N000006314,자연,자연_공원,행신 9(행복),경기도,고양시 덕양구,경기도 고양시 덕양구 소만로 42(행신동),,37.6167791,126.8438132,
KCOWRPO22N000006315,자연,자연_공원,가라뫼,경기도,고양시 덕양구,경기도 고양시 덕양구 충경로 126-2(행신동),,37.6147161,126.8440441,
KCOWRPO22N000006316,자연,자연_공원,화수,경기도,고양시 덕양구,경기도 고양시 덕양구 화수로 71-2(화정동),,37.6443587,126.8378964,
KCOWRPO22N000006317,자연,자연_공원,달빛,경기도,고양시 덕양구,경기도 고양시 덕양구 화수로 11-2(화정동),,37.6452409,126.8310394,
KCOWRPO22N000006318,자연,자연_공원,꽃물,경기도,고양시 덕양구,경기도 고양시 덕양구 화중로151번길 56(화정동),,37.641051,126.8295741,
KCOWRPO22N000006319,자연,자연_공원,은빛,경기도,고양시 덕양구,경기도 고양시 덕양구 은빛로77번길 14(화정동),,37.6381383,126.8367593,
KCOWRPO22N000006320,자연,자연_공원,별빛,경기도,고양시 덕양구,경기도 고양시 덕양구 호국로 506-2(화정동),,37.6324659,126.825461,
KCOWRPO22N000006321,자연,자연_공원,화정중앙,경기도,고양시 덕양구,경기도 고양시 덕양구 화신로 266-1(화정동),,37.6309582,126.8317291,
KCOWRPO22N000006322,자연,자연_공원,옥빛,경기도,고양시 덕양구,경기도 고양시 덕양구 화정로 90-2(화정동),,37.6330491,126.8361768,
KCOWRPO22N000006323,자연,자연_공원,느티나무(능곡),경기도,고양시 덕양구,"경기도 고양시 덕양구 충장로123번길 26(행신동, 샘터마을3단지아파트)",,37.6253986,126.8317576,
KCOWRPO22N000006324,자연,자연_공원,밤나무(능곡),경기도,고양시 덕양구,"경기도 고양시 덕양구 성신로 77(행신동, 햇빛마을18-1단지)",,37.6280431,126.8385337,
KCOWRPO22N000006325,자연,자연_공원,가라산,경기도,고양시 덕양구,경기도 고양시 덕양구 화신로 148(행신동),,37.6251821,126.841994,
KCOWRPO22N000006326,자연,자연_공원,참나무(능곡),경기도,고양시 덕양구,"경기도 고양시 덕양구 충장로152번길 39(행신동, 햇빛마을20단지아파트)",,37.6248313,126.838474,
KCOWRPO22N000006327,자연,자연_공원,단풍나무,경기도,고양시 덕양구,"경기도 고양시 덕양구 화신로 105(행신동, 햇빛마을23단지아파트)",,37.6226998,126.8384469,
KCOWRPO22N000006328,자연,자연_공원,벚나무(능곡),경기도,고양시 덕양구,경기도 고양시 덕양구 행신로279번길 84(행신동),,37.6221926,126.8427752,
KCOWRPO22N000006329,자연,자연_공원,행신,경기도,고양시 덕양구,경기도 고양시 덕양구 행신로 197-2(행신동),,37.6191928,126.8366268,
KCOWRPO22N000006330,자연,자연_공원,호명2 소공원(호명지구 지구단위),경상북도,예천군,경상북도 예천군 호명면 봉호로 4225,,36.5917895,128.4732089,
KCOWRPO22N000006331,자연,자연_공원,산청공원,경상남도,산청군,경상남도 산청군 산청읍 친환경로2653번길 15,,35.4188149,127.8763054,
KCOWRPO22N000006332,자연,자연_공원,적벽산공원,경상남도,산청군,경상남도 산청군 신안면 지리산대로 3487-5,,35.3040465,127.971483,
KCOWRPO22N000006333,자연,자연_공원,생초체육공원,경상남도,산청군,경상남도 산청군 생초면 생초로 10,,35.4928954,127.8384142,
KCOWRPO22N000006334,자연,자연_공원,장승배기생태공원,경상남도,산청군,경상남도 산청군 신등면 신등가회로113번길 18,,35.3870946,128.0121845,
KCOWRPO22N000006335,자연,자연_공원,단계근린공원,경상남도,산청군,경상남도 산청군 신등면 신차로 500-4,,35.377031,128.010943,
KCOWRPO22N000006336,자연,자연_공원,생초조각공원,경상남도,산청군,경상남도 산청군 생초면 산수로 1064,,35.4921091,127.8314383,
KCOWRPO22N000006337,자연,자연_공원,행신 2(장고뫼),경기도,고양시 덕양구,경기도 고양시 덕양구 소원로 45(행신동),,37.6139406,126.8310223,
KCOWRPO22N000006338,자연,자연_공원,차장,경기도,고양시 덕양구,경기도 고양시 덕양구 무원로36번길 47(행신동),,37.6167298,126.8333705,
KCOWRPO22N000006339,자연,자연_공원,동본어린이공원(예천도시),경상북도,예천군,경상북도 예천군 예천읍 상설시장1길 38-1,,36.6573709,128.4594243,
KCOWRPO22N000006340,자연,자연_공원,나비어린이공원,인천광역시,부평구,인천광역시 부평구 평천로 38-9(청천동),,37.5205154,126.6968372,
KCOWRPO22N000006341,자연,자연_공원,공원3(도청신도시1),경상북도,예천군,경상북도 예천군 호명면 갈음밭길 123-101,,36.5787308,128.4922364,
KCOWRPO22N000006342,자연,자연_공원,남산공원(예천도시),경상북도,예천군,경상북도 예천군 예천읍 남산공원길 11,,36.6521577,128.4570244,
KCOWRPO22N000006343,자연,자연_공원,서본공원(예천도시),경상북도,예천군,경상북도 예천군 예천읍 충효로 209-15,,36.6519743,128.4462141,
KCOWRPO22N000006344,자연,자연_공원,읍부공원(용궁도시),경상북도,예천군,경상북도 예천군 용궁면 읍부2길 27-5,,36.6090809,128.2738212,
KCOWRPO22N000006345,자연,자연_공원,거북 1 공원,인천광역시,부평구,인천광역시 부평구 무네미로447번길 6-18(구산동),,37.476127,126.7512234,
KCOWRPO22N000006346,자연,자연_공원,뫼골문화공원,인천광역시,부평구,인천광역시 부평구 세월천로 82(산곡동),,37.513881,126.7007686,
KCOWRPO22N000006347,자연,자연_공원,한마음어린이공원,인천광역시,부평구,"인천광역시 부평구 열우물로 90(십정동, 더샵부평센트럴시티)",,37.4781521,126.701593,
KCOWRPO22N000006348,자연,자연_공원,우물터어린이공원,인천광역시,부평구,"인천광역시 부평구 열우물로 90(십정동, 더샵부평센트럴시티)",,37.478347,126.695047,
KCOWRPO22N000006349,자연,자연_공원,두암제2,광주광역시,동구,광주광역시 동구 갈마로 68(산수동),,35.1615885,126.9379859,
KCOWRPO22N000006350,자연,자연_공원,용산,광주광역시,동구,"광주광역시 동구 용산3길 17(용산동, 모아엘가 에듀파크)",,35.118698,126.925515,
KCOWRPO22N000006351,자연,자연_공원,계림제1,광주광역시,동구,"광주광역시 동구 무등로 374(계림동, 두산위브)",,35.158524,126.925015,
KCOWRPO22N000006352,자연,자연_공원,월남,광주광역시,동구,"광주광역시 동구 남문로 377(월남동, 월남호반베르디움1차)",,35.103381,126.938209,
KCOWRPO22N000006353,자연,자연_공원,새싹,광주광역시,북구,광주광역시 북구 면앙로192번길 22(두암동),,35.1742476,126.932044,
KCOWRPO22N000006354,자연,자연_공원,꿈자람,서울특별시,강서구,"서울특별시 강서구 마곡서1로 81(마곡동, 마곡엠밸리8단지)",,37.564793,126.819154,
KCOWRPO22N000006355,자연,자연_공원,다솜,서울특별시,강서구,서울특별시 강서구 공항대로 26-2(공항동),,37.563003,126.818161,
KCOWRPO22N000006356,자연,자연_공원,푸르미,서울특별시,강서구,서울특별시 강서구 마곡서로 182(마곡동),,37.570311,126.825543,
KCOWRPO22N000006357,자연,자연_공원,사랑샘공원,인천광역시,부평구,인천광역시 부평구 후정로 27(삼산동),,37.520748,126.7359252,
KCOWRPO22N000006358,자연,자연_공원,마분놀이공원,인천광역시,부평구,인천광역시 부평구 경인로1092번길 19(부개동),,37.4853771,126.7405375,
KCOWRPO22N000006359,자연,자연_공원,부이어린이공원,인천광역시,부평구,인천광역시 부평구 수변로37번길 15-5(부개동),,37.4901437,126.7393634,
KCOWRPO22N000006360,자연,자연_공원,세모공원,인천광역시,부평구,"인천광역시 부평구 부일로 69(부개동, 부개역 푸르지오)",,37.4893338,126.7386285,
